股票代码,股票简称,最新涨跌幅,个股热度[20250506],个股热度排名[20250506],market_code,code,最新价
300659.SZ,中孚信息,0.453,708.0,4319,33,300659,13.31
688386.SH,泛亚微透,-1.827,708.0,4318,17,688386,54.80
688188.SH,柏楚电子,2.001,707.5,4321,17,688188,194.20
300706.SZ,阿石创,1.542,706.5,4322,33,300706,20.41
300884.SZ,狄耐克,1.600,705.5,4324,33,300884,10.16
688035.SH,德邦科技,-0.359,705.5,4323,17,688035,38.83
600508.SH,上海能源,-0.090,704.5,4325,17,600508,11.08
301207.SZ,华兰疫苗,0.445,704.0,4326,33,301207,15.81
002082.SZ,万邦德,-3.270,703.5,4328,33,002082,5.62
002822.SZ,ST中装,2.500,703.5,4327,33,002822,3.28
002926.SZ,华西证券,0.125,703.0,4330,33,002926,8.04
603276.SH,恒兴新材,1.349,703.0,4329,17,603276,12.77
300095.SZ,华伍股份,0.614,702.5,4332,33,300095,6.55
603058.SH,永吉股份,0.649,702.5,4331,17,603058,7.75
002322.SZ,理工能科,0.822,702.0,4335,33,002322,12.26
002333.SZ,罗普斯金,-0.774,702.0,4334,33,002333,5.13
301090.SZ,华润材料,-0.421,702.0,4333,33,301090,7.09
003023.SZ,彩虹集团,-0.638,701.5,4338,33,003023,18.70
300741.SZ,华宝股份,0.250,701.5,4336,33,300741,16.03
300619.SZ,金银河,1.597,701.5,4337,33,300619,24.17
300839.SZ,博汇股份,0.950,701.0,4341,33,300839,8.50
688209.SH,英集芯,0.423,701.0,4340,17,688209,19.00
688520.SH,神州细胞,-0.869,701.0,4339,17,688520,36.50
300135.SZ,宝利国际,0.000,700.5,4342,33,300135,3.79
000576.SZ,甘化科工,0.851,699.5,4345,33,000576,7.11
300893.SZ,松原安全,2.054,699.5,4344,33,300893,33.78
600955.SH,维远股份,-1.304,699.5,4343,17,600955,12.87
603869.SH,ST智知,1.897,698.5,4346,22,603869,5.91
600883.SH,博闻科技,-0.823,698.0,4347,17,600883,7.23
870436.BJ,大地电气,6.199,697.5,4348,151,870436,18.16
300752.SZ,隆利科技,1.819,697.0,4350,33,300752,18.47
301070.SZ,开勒股份,1.079,697.0,4349,33,301070,55.28
300329.SZ,海伦钢琴,1.642,696.0,4353,33,300329,6.81
688199.SH,久日新材,-0.442,696.0,4352,17,688199,18.03
688282.SH,*ST导航,,696.0,4351,22,688282,
300283.SZ,温州宏丰,0.722,695.5,4354,33,300283,5.58
688503.SH,聚和材料,1.783,695.0,4355,17,688503,31.96
600861.SH,北京人力,1.294,694.5,4357,17,600861,21.13
920111.BJ,聚星科技,2.211,694.5,4356,151,920111,27.74
600689.SH,上海三毛,0.358,693.5,4359,17,600689,11.21
603331.SH,百达精工,0.865,693.5,4358,17,603331,9.33
300585.SZ,奥联电子,2.313,691.5,4362,33,300585,13.27
301135.SZ,瑞德智能,2.766,691.5,4361,33,301135,24.15
688348.SH,昱能科技,0.601,691.5,4360,17,688348,40.18
600117.SH,西宁特钢,-1.923,691.0,4364,17,600117,2.04
603681.SH,永冠新材,-0.408,691.0,4363,17,603681,12.22
301057.SZ,汇隆新材,-1.146,690.5,4367,33,301057,14.67
688529.SH,豪森智能,3.668,690.5,4366,17,688529,16.96
688552.SH,航天南湖,2.184,690.5,4365,17,688552,22.93
600078.SH,澄星股份,-0.954,690.0,4368,17,600078,5.19
600816.SH,建元信托,-0.365,689.5,4369,17,600816,2.73
002810.SZ,山东赫达,0.988,689.0,4372,33,002810,11.24
301195.SZ,北路智控,1.866,689.0,4371,33,301195,33.85
301500.SZ,飞南资源,-1.464,689.0,4370,33,301500,18.85
688248.SH,南网科技,-0.174,688.0,4373,17,688248,28.69
300320.SZ,海达股份,0.199,687.0,4375,33,300320,10.09
605598.SH,上海港湾,0.301,687.0,4374,17,605598,19.97
600805.SH,悦达投资,-2.046,685.0,4376,17,600805,4.31
300463.SZ,迈克生物,-0.263,684.5,4378,33,300463,11.37
688269.SH,凯立新材,-0.306,684.5,4377,17,688269,29.32
300998.SZ,宁波方正,0.400,684.0,4380,33,300998,17.59
603135.SH,中重科技,0.332,684.0,4379,17,603135,9.06
603192.SH,汇得科技,-0.531,683.0,4381,17,603192,16.85
603768.SH,常青股份,0.957,682.5,4382,17,603768,11.60
300658.SZ,延江股份,0.518,681.5,4384,33,300658,5.82
605086.SH,龙高股份,0.953,681.5,4383,17,605086,25.42
300572.SZ,安车检测,1.989,681.0,4385,33,300572,17.95
688007.SH,光峰科技,-3.292,680.5,4387,17,688007,14.10
688702.SH,盛科通信,4.760,680.5,4386,17,688702,66.69
000028.SZ,国药一致,-0.041,679.0,4388,33,000028,24.52
300932.SZ,三友联众,-3.167,678.5,4389,33,300932,15.90
300664.SZ,鹏鹞环保,-0.400,678.0,4390,33,300664,4.98
603325.SH,博隆技术,-1.446,676.5,4391,17,603325,89.29
300470.SZ,中密控股,0.952,676.0,4397,33,300470,36.07
300516.SZ,久之洋,1.313,676.0,4396,33,300516,30.09
603408.SH,建霖家居,-1.171,676.0,4395,17,603408,10.97
603878.SH,武进不锈,-0.584,676.0,4394,17,603878,5.11
605180.SH,华生科技,0.541,676.0,4393,17,605180,13.00
920108.BJ,宏海科技,1.783,676.0,4392,151,920108,23.41
603010.SH,万盛股份,-2.569,675.5,4399,17,603010,9.48
603180.SH,金牌家居,-0.612,675.5,4398,17,603180,17.86
300072.SZ,海新能科,0.000,675.0,4402,33,300072,2.91
300175.SZ,ST朗源,-1.639,675.0,4401,33,300175,4.80
688443.SH,智翔金泰,1.899,675.0,4400,17,688443,28.44
300514.SZ,友讯达,1.818,674.5,4404,33,300514,12.88
688401.SH,路维光电,-0.620,674.5,4403,17,688401,33.64
002096.SZ,易普力,-0.816,673.5,4409,33,002096,12.16
301200.SZ,大族数控,0.908,673.5,4408,33,301200,37.78
600526.SH,菲达环保,-0.425,673.5,4407,17,600526,4.69
688368.SH,晶丰明源,-3.773,673.5,4406,17,688368,99.46
688617.SH,惠泰医疗,-1.847,673.5,4405,17,688617,416.12
688699.SH,明微电子,-8.005,672.0,4410,17,688699,31.26
300422.SZ,博世科,2.169,671.0,4412,33,300422,4.24
300606.SZ,金太阳,1.886,671.0,4411,33,300606,16.75
001210.SZ,金房能源,-0.268,670.5,4415,33,001210,14.89
600136.SH,ST明诚,-0.493,670.5,4414,22,600136,2.02
688289.SH,圣湘生物,-0.402,670.5,4413,17,688289,19.81
000718.SZ,苏宁环球,0.465,670.0,4416,33,000718,2.16
301176.SZ,逸豪新材,1.317,669.5,4417,33,301176,16.16
001332.SZ,锡装股份,-1.501,669.0,4418,33,001332,34.77
001226.SZ,拓山重工,1.818,669.0,4419,33,001226,26.33
000655.SZ,金岭矿业,-1.979,667.5,4421,33,000655,6.44
605155.SH,西大门,-2.025,667.5,4420,17,605155,11.61
301086.SZ,鸿富瀚,3.458,667.0,4423,33,301086,41.89
603948.SH,建业股份,-0.922,667.0,4422,17,603948,18.27
300504.SZ,天邑股份,1.624,666.5,4424,33,300504,13.77
831304.BJ,迪尔化工,1.120,666.0,4426,151,831304,14.44
835368.BJ,连城数控,3.927,666.0,4425,151,835368,27.26
301399.SZ,英特科技,2.778,665.5,4428,33,301399,22.94
870508.BJ,丰安股份,6.607,665.5,4427,151,870508,19.20
688083.SH,中望软件,-0.830,665.0,4429,17,688083,94.38
002790.SZ,瑞尔特,-0.298,664.5,4432,33,002790,6.70
300215.SZ,电科院,1.354,664.5,4431,33,300215,5.24
600716.SH,凤凰股份,0.604,664.5,4430,17,600716,3.33
300715.SZ,凯伦股份,0.000,664.0,4433,33,300715,10.69
600082.SH,海泰发展,-3.226,662.0,4436,17,600082,3.00
603213.SH,镇洋发展,-2.043,662.0,4435,17,603213,9.11
688029.SH,南微医学,0.538,662.0,4434,17,688029,59.85
688779.SH,五矿新能,1.296,661.0,4437,17,688779,4.69
834639.BJ,晨光电缆,4.887,659.5,4438,151,834639,8.37
600265.SH,ST景谷,-5.006,658.5,4441,22,600265,15.75
603339.SH,四方科技,0.807,658.5,4440,17,603339,11.24
873223.BJ,荣亿精密,7.310,658.5,4439,151,873223,10.57
688153.SH,唯捷创芯,0.545,657.0,4442,17,688153,31.34
301003.SZ,江苏博云,-0.442,656.5,4443,33,301003,27.03
601965.SH,中国汽研,-0.785,656.0,4444,17,601965,18.97
002399.SZ,海普瑞,0.000,655.5,4446,33,002399,10.88
688102.SH,斯瑞新材,-0.085,655.5,4445,17,688102,11.79
838670.BJ,恒进感应,5.320,654.5,4447,151,838670,17.42
838163.BJ,方大新材,1.418,654.5,4448,151,838163,15.74
688435.SH,英方软件,5.118,653.5,4449,17,688435,30.19
300096.SZ,ST易联众,2.611,652.5,4452,33,300096,3.93
300949.SZ,奥雅股份,2.666,652.5,4451,33,300949,30.42
688498.SH,源杰科技,2.677,652.5,4450,17,688498,114.70
300889.SZ,爱克股份,2.848,652.0,4454,33,300889,15.89
600530.SH,交大昂立,1.766,652.0,4453,17,600530,4.61
600819.SH,耀皮玻璃,0.194,650.0,4455,17,600819,5.16
000548.SZ,湖南投资,0.000,649.5,4457,33,000548,4.96
300165.SZ,ST天瑞,-1.869,649.5,4456,33,300165,3.15
000731.SZ,四川美丰,-0.741,647.5,4459,33,000731,6.70
688227.SH,品高股份,4.537,647.5,4458,17,688227,35.25
301391.SZ,卡莱特,2.227,646.5,4460,33,301391,34.88
301105.SZ,鸿铭股份,1.888,646.0,4463,33,301105,31.30
301159.SZ,三维天地,2.013,646.0,4462,33,301159,28.88
688162.SH,巨一科技,4.311,646.0,4461,17,688162,24.68
688185.SH,康希诺,4.331,645.5,4465,17,688185,56.85
833943.BJ,优机股份,4.110,645.5,4464,151,833943,21.28
301369.SZ,联动科技,0.064,645.0,4466,33,301369,47.09
300112.SZ,万讯自控,0.883,644.5,4467,33,300112,8.00
000590.SZ,启迪药业,0.000,644.0,4469,33,000590,8.71
301213.SZ,观想科技,1.534,644.0,4468,33,301213,44.35
603093.SH,南华期货,-0.336,643.5,4470,17,603093,11.87
301096.SZ,百诚医药,1.166,642.0,4473,33,301096,34.70
603222.SH,济民健康,1.213,642.0,4472,17,603222,5.84
835985.BJ,海泰新能,0.626,642.0,4471,151,835985,9.64
301313.SZ,凡拓数创,1.886,641.0,4475,33,301313,21.61
601133.SH,柏诚股份,0.472,641.0,4474,17,601133,10.64
301333.SZ,诺思格,-0.625,640.5,4477,33,301333,44.50
600231.SH,凌钢股份,-1.191,640.5,4476,17,600231,1.66
831906.BJ,舜宇精工,3.717,639.5,4478,151,831906,23.16
300969.SZ,恒帅股份,0.596,639.0,4479,33,300969,77.65
300800.SZ,力合科技,1.209,637.5,4480,33,300800,10.05
300736.SZ,百邦科技,1.758,636.0,4483,33,300736,9.26
300902.SZ,国安达,3.470,636.0,4482,33,300902,16.70
301026.SZ,浩通科技,-0.734,636.0,4481,33,301026,29.77
300387.SZ,富邦科技,0.000,635.5,4484,33,300387,8.16
000669.SZ,ST金鸿,-0.498,634.0,4485,33,000669,2.00
300219.SZ,鸿利智汇,1.809,633.5,4487,33,300219,6.19
688127.SH,蓝特光学,3.888,633.5,4486,17,688127,23.78
002950.SZ,奥美医疗,-0.248,633.0,4490,33,002950,8.05
300150.SZ,世纪瑞尔,1.129,633.0,4489,33,300150,4.48
301087.SZ,可孚医疗,-0.829,633.0,4488,33,301087,33.50
605058.SH,澳弘电子,0.135,632.5,4491,17,605058,22.20
300151.SZ,昌红科技,-0.157,632.0,4494,33,300151,12.70
300508.SZ,维宏股份,2.567,632.0,4493,33,300508,29.17
301152.SZ,天力锂能,1.952,632.0,4492,33,301152,21.94
002971.SZ,和远气体,1.196,631.5,4496,33,002971,18.62
300849.SZ,锦盛新材,-3.826,631.5,4495,33,300849,13.07
300314.SZ,戴维医疗,0.601,631.0,4499,33,300314,11.72
300621.SZ,维业股份,3.019,631.0,4498,33,300621,8.53
600168.SH,武汉控股,-1.325,631.0,4497,17,600168,4.47
688630.SH,芯碁微装,-0.953,630.0,4500,17,688630,71.71
002785.SZ,万里石,2.344,628.5,4501,33,002785,27.51
001231.SZ,农心科技,0.886,627.5,4503,33,001231,18.21
300609.SZ,汇纳科技,1.476,627.5,4502,33,300609,26.13
301263.SZ,泰恩康,1.623,627.0,4505,33,301263,20.66
301528.SZ,多浦乐,1.837,627.0,4504,33,301528,43.80
300835.SZ,龙磁科技,0.564,626.5,4508,33,300835,33.86
301502.SZ,华阳智能,1.931,626.5,4507,33,301502,35.89
603122.SH,合富中国,-0.613,626.5,4506,17,603122,6.49
002319.SZ,乐通股份,2.985,626.0,4510,33,002319,9.66
002700.SZ,新疆浩源,1.477,626.0,4509,33,002700,8.93
000761.SZ,本钢板材,-1.319,625.5,4514,33,000761,3.74
000926.SZ,福星股份,-0.930,625.5,4513,33,000926,2.13
001296.SZ,长江材料,1.252,625.5,4512,33,001296,16.99
600663.SH,陆家嘴,-1.456,625.5,4511,17,600663,8.80
603095.SH,越剑智能,1.015,625.0,4515,17,603095,22.90
603190.SH,亚通精工,1.902,624.5,4516,17,603190,20.89
688361.SH,中科飞测,0.231,624.0,4517,17,688361,78.28
300686.SZ,智动力,0.487,623.5,4519,33,300686,8.25
600897.SH,厦门空港,-2.355,623.5,4518,17,600897,14.10
000068.SZ,华控赛格,0.307,623.0,4523,33,000068,3.27
600235.SH,民丰特纸,-0.694,623.0,4522,17,600235,5.72
601326.SH,秦港股份,-0.627,623.0,4521,17,601326,3.17
839371.BJ,欧福蛋业,1.431,623.0,4520,151,839371,10.63
600469.SH,风神股份,-2.399,622.5,4527,17,600469,5.29
603373.SH,安邦护卫,-0.442,622.5,4526,17,603373,29.31
688226.SH,威腾电气,-2.120,622.5,4525,17,688226,28.63
920019.BJ,铜冠矿建,4.062,622.5,4524,151,920019,20.24
000789.SZ,万年青,-2.841,621.5,4528,33,000789,5.13
001360.SZ,南矿集团,-0.614,621.0,4530,33,001360,12.95
603903.SH,中持股份,0.736,621.0,4529,17,603903,6.84
002198.SZ,嘉应制药,-1.007,620.5,4532,33,002198,6.88
688062.SH,迈威生物,1.842,620.5,4531,17,688062,21.01
605369.SH,拱东医疗,-0.212,619.5,4533,17,605369,23.53
600523.SH,贵航股份,1.369,619.0,4534,17,600523,11.85
300447.SZ,全信股份,1.922,618.5,4535,33,300447,13.26
000609.SZ,*ST中迪,0.435,618.0,4538,33,000609,2.31
000798.SZ,中水渔业,-1.166,618.0,4537,33,000798,6.78
300882.SZ,万胜智能,0.199,618.0,4536,33,300882,15.09
300141.SZ,和顺电气,1.321,617.0,4539,33,300141,8.44
603698.SH,航天工程,0.904,616.0,4540,17,603698,16.75
301047.SZ,义翘神州,0.050,615.5,4542,33,301047,60.43
688314.SH,康拓医疗,1.045,615.5,4541,17,688314,29.00
603291.SH,联合水务,-0.556,614.0,4544,17,603291,10.74
871694.BJ,中裕科技,2.310,614.0,4543,151,871694,18.60
002671.SZ,龙泉股份,-2.850,613.5,4546,33,002671,4.09
301360.SZ,荣旗科技,2.449,613.5,4545,33,301360,44.76
688295.SH,中复神鹰,-1.516,613.0,4547,17,688295,20.14
688112.SH,鼎阳科技,-3.523,612.0,4548,17,688112,34.78
000790.SZ,华神科技,0.000,611.5,4550,33,000790,3.49
688418.SH,震有科技,-3.057,611.5,4549,17,688418,29.18
301177.SZ,迪阿股份,-0.950,610.0,4551,33,301177,26.06
000909.SZ,ST数源,1.599,609.5,4552,33,000909,5.72
301042.SZ,安联锐视,2.627,608.5,4553,33,301042,32.04
000900.SZ,现代投资,-0.503,607.5,4554,33,000900,3.96
002144.SZ,宏达高科,0.000,607.0,4557,33,002144,10.72
301355.SZ,南王科技,-0.184,607.0,4556,33,301355,10.86
688001.SH,华兴源创,4.832,607.0,4555,17,688001,24.95
003008.SZ,开普检测,0.436,605.0,4559,33,003008,20.74
300522.SZ,世名科技,-1.087,605.0,4558,33,300522,12.74
000631.SZ,顺发恒业,0.365,604.5,4561,33,000631,2.75
300588.SZ,熙菱信息,2.564,604.5,4560,33,300588,11.60
301181.SZ,标榜股份,1.573,604.0,4564,33,301181,23.89
601999.SH,出版传媒,0.481,604.0,4563,17,601999,6.27
605116.SH,奥锐特,-0.907,604.0,4562,17,605116,20.77
600782.SH,新钢股份,-1.703,602.5,4566,17,600782,4.04
603208.SH,江山欧派,-0.986,602.5,4565,17,603208,14.06
002135.SZ,东南网架,-1.449,602.0,4567,33,002135,4.08
002799.SZ,环球印务,0.271,601.5,4568,33,002799,7.40
603091.SH,众鑫股份,-2.336,601.0,4569,17,603091,43.49
300937.SZ,药易购,1.419,600.5,4572,33,300937,25.02
301292.SZ,海科新源,0.071,600.5,4571,33,301292,14.16
603380.SH,易德龙,1.785,600.5,4570,17,603380,23.38
002818.SZ,富森美,-0.304,600.0,4574,33,002818,13.14
301150.SZ,中一科技,1.449,600.0,4573,33,301150,19.60
300461.SZ,田中精机,2.286,599.5,4576,33,300461,18.79
688720.SH,艾森股份,0.983,599.5,4575,17,688720,39.03
002935.SZ,天奥电子,1.141,598.5,4579,33,002935,13.30
605005.SH,合兴股份,1.590,598.5,4578,17,605005,15.97
831726.BJ,朱老六,1.361,598.5,4577,151,831726,22.35
600488.SH,津药药业,0.746,597.5,4580,17,600488,4.05
300626.SZ,华瑞股份,2.643,597.0,4582,33,300626,9.32
688507.SH,索辰科技,2.045,597.0,4581,17,688507,78.83
300559.SZ,佳发教育,2.069,595.5,4585,33,300559,10.36
301186.SZ,超达装备,2.313,595.5,4584,33,301186,40.70
688513.SH,苑东生物,1.982,595.5,4583,17,688513,33.96
600319.SH,亚星化学,-0.189,595.0,4586,17,600319,5.29
300812.SZ,易天股份,0.458,594.5,4588,33,300812,19.75
603601.SH,再升科技,0.000,594.5,4587,17,603601,3.49
603132.SH,金徽股份,0.268,593.0,4590,17,603132,11.21
872374.BJ,云里物里,4.274,593.0,4589,151,872374,30.50
600229.SH,城市传媒,-1.353,592.5,4592,17,600229,6.56
688133.SH,泰坦科技,-6.723,592.5,4591,17,688133,23.31
300257.SZ,开山股份,1.043,592.0,4593,33,300257,8.72
603968.SH,醋化股份,-1.687,591.5,4594,17,603968,10.49
301115.SZ,联检科技,-0.146,591.0,4595,33,301115,13.72
605222.SH,起帆电缆,0.481,590.5,4596,17,605222,14.63
002652.SZ,扬子新材,1.825,590.0,4598,33,002652,2.79
300082.SZ,奥克股份,-1.792,590.0,4597,33,300082,6.03
603217.SH,元利科技,-0.764,589.5,4600,17,603217,16.89
688426.SH,康为世纪,6.516,589.5,4599,17,688426,18.80
000159.SZ,国际实业,1.161,589.0,4603,33,000159,5.23
301223.SZ,中荣股份,1.895,589.0,4602,33,301223,16.67
688559.SH,海目星,2.422,589.0,4601,17,688559,27.07
603014.SH,威高血净,,588.5,4605,17,603014,
688387.SH,信科移动,0.759,588.5,4604,17,688387,5.31
002573.SZ,清新环境,-1.393,588.0,4607,33,002573,3.54
688691.SH,灿芯股份,3.033,588.0,4606,17,688691,59.45
603599.SH,广信股份,-1.370,587.5,4608,17,603599,10.80
300712.SZ,永福股份,0.626,586.5,4610,33,300712,22.51
301370.SZ,国科恒泰,0.711,586.5,4609,33,301370,9.91
300771.SZ,智莱科技,2.213,586.0,4612,33,300771,10.16
301125.SZ,腾亚精工,1.959,586.0,4611,33,301125,11.97
688152.SH,麒麟信安,2.224,585.0,4614,17,688152,56.54
831175.BJ,派诺科技,4.165,585.0,4613,151,831175,20.26
002116.SZ,中国海诚,-0.312,584.5,4617,33,002116,9.58
002774.SZ,快意电梯,0.378,584.5,4616,33,002774,7.97
300513.SZ,恒实科技,-0.947,584.5,4615,33,300513,7.32
300939.SZ,秋田微,1.837,584.0,4618,33,300939,28.27
605050.SH,福然德,0.441,583.5,4619,17,605050,11.38
300436.SZ,广生堂,2.246,583.0,4620,33,300436,30.05
002637.SZ,赞宇科技,-1.674,582.5,4621,33,002637,9.40
688195.SH,腾景科技,1.525,582.0,4622,17,688195,36.62
688096.SH,京源环保,3.717,582.0,4623,17,688096,17.86
301265.SZ,华新环保,-0.642,581.5,4624,33,301265,9.28
000593.SZ,德龙汇能,0.564,581.0,4628,33,000593,5.35
300149.SZ,睿智医药,1.199,581.0,4627,33,300149,5.91
300727.SZ,润禾材料,0.477,581.0,4626,33,300727,37.94
301038.SZ,深水规院,1.230,581.0,4625,33,301038,17.29
603279.SH,景津装备,-1.096,580.5,4629,17,603279,16.24
300586.SZ,美联新材,-0.931,580.0,4630,33,300586,8.51
603303.SH,得邦照明,1.368,579.5,4631,17,603303,11.86
871981.BJ,晶赛科技,4.858,579.0,4632,151,871981,36.05
301161.SZ,唯万密封,2.181,578.5,4634,33,301161,21.08
603239.SH,浙江仙通,0.977,578.5,4633,17,603239,13.44
301520.SZ,万邦医药,1.831,578.0,4638,33,301520,36.70
600379.SH,宝光股份,-0.846,578.0,4637,17,600379,9.38
605089.SH,味知香,-2.191,578.0,4636,17,605089,23.21
605099.SH,共创草坪,0.650,578.0,4635,17,605099,20.14
688051.SH,佳华科技,2.960,577.5,4639,17,688051,22.61
301037.SZ,保立佳,-3.704,577.0,4641,33,301037,12.22
000011.SZ,深物业A,0.730,576.5,4642,33,000011,8.28
835508.BJ,殷图网联,2.438,575.5,4643,151,835508,32.36
300665.SZ,飞鹿股份,1.831,575.0,4644,33,300665,7.23
872541.BJ,铁大科技,3.335,574.5,4645,151,872541,16.42
300132.SZ,青松股份,-0.924,574.0,4646,33,300132,5.36
002978.SZ,安宁股份,-0.133,572.0,4648,33,002978,30.07
603001.SH,奥康国际,0.184,572.0,4647,17,603001,5.44
301282.SZ,金禄电子,0.845,571.0,4649,33,301282,20.28
300653.SZ,正海生物,0.000,570.5,4651,33,300653,19.38
832000.BJ,安徽凤凰,2.900,570.5,4650,151,832000,22.00
603177.SH,德创环保,1.290,570.0,4652,17,603177,7.85
301239.SZ,普瑞眼科,0.373,569.5,4653,33,301239,43.04
300948.SZ,冠中生态,3.366,569.0,4657,33,300948,9.52
600493.SH,凤竹纺织,0.187,569.0,4656,17,600493,5.35
600603.SH,ST广物,0.000,569.0,4655,22,600603,7.26
603022.SH,新通联,-1.042,569.0,4654,17,603022,8.55
002586.SZ,*ST围海,2.961,568.5,4658,33,002586,3.13
301027.SZ,华蓝集团,1.222,568.0,4659,33,301027,11.60
688275.SH,万润新能,1.666,567.5,4660,17,688275,35.39
603017.SH,中衡设计,0.245,566.5,4661,17,603017,8.20
601588.SH,北辰实业,0.000,566.0,4664,17,601588,1.66
688362.SH,甬矽电子,0.219,566.0,4663,17,688362,27.49
834415.BJ,恒拓开源,2.391,566.0,4662,151,834415,16.27
002968.SZ,新大正,0.210,565.5,4666,33,002968,9.56
688389.SH,普门科技,2.134,565.5,4665,17,688389,12.92
600356.SH,恒丰纸业,-1.032,565.0,4668,17,600356,7.67
688288.SH,鸿泉物联,-3.792,565.0,4667,17,688288,33.49
600551.SH,时代出版,-2.228,564.5,4669,17,600551,7.90
002775.SZ,文科股份,2.121,563.5,4670,33,002775,3.37
300976.SZ,达瑞电子,1.067,563.0,4671,33,300976,57.78
301217.SZ,铜冠铜箔,0.596,562.0,4673,33,301217,10.12
603505.SH,金石资源,0.528,562.0,4672,17,603505,22.83
430556.BJ,雅达股份,3.565,561.5,4675,151,430556,10.75
603071.SH,物产环能,1.149,561.5,4674,17,603071,12.32
002811.SZ,郑中设计,0.339,561.0,4677,33,002811,8.87
301363.SZ,美好医疗,0.595,561.0,4676,33,301363,23.66
001378.SZ,德冠新材,-0.142,560.5,4681,33,001378,21.08
301633.SZ,港迪技术,0.030,560.5,4680,33,301633,67.21
600987.SH,航民股份,-1.667,560.5,4679,17,600987,7.08
603856.SH,东宏股份,-1.157,560.5,4678,17,603856,11.11
688625.SH,呈和科技,3.024,559.0,4683,17,688625,49.40
836395.BJ,朗鸿科技,4.143,559.0,4682,151,836395,18.60
300701.SZ,森霸传感,0.524,558.5,4685,33,300701,9.60
837212.BJ,智新电子,4.514,558.5,4684,151,837212,16.67
837046.BJ,亿能电力,0.062,558.0,4686,151,837046,16.21
688686.SH,奥普特,0.455,557.5,4687,17,688686,90.47
002871.SZ,伟隆股份,1.521,557.0,4689,33,002871,10.01
301529.SZ,福赛科技,1.907,557.0,4688,33,301529,28.86
603722.SH,阿科力,2.850,556.5,4690,17,603722,38.26
002136.SZ,安纳达,-0.887,556.0,4692,33,002136,8.94
603889.SH,新澳股份,-1.827,556.0,4691,17,603889,5.91
300675.SZ,建科院,0.000,555.0,4694,33,300675,13.71
301617.SZ,博苑股份,-1.214,555.0,4693,33,301617,45.58
688033.SH,天宜上佳,1.338,554.5,4695,17,688033,5.30
688526.SH,科前生物,-2.285,554.0,4696,17,688526,16.25
836699.BJ,海达尔,2.231,553.0,4697,151,836699,48.57
002443.SZ,金洲管道,-1.199,551.5,4699,33,002443,5.77
300414.SZ,中光防雷,1.471,551.5,4698,33,300414,7.59
301329.SZ,信音电子,0.747,551.0,4701,33,301329,18.88
605166.SH,聚合顺,-0.361,551.0,4700,17,605166,11.04
301136.SZ,招标股份,1.690,550.5,4703,33,301136,10.83
600834.SH,申通地铁,-1.259,550.5,4702,17,600834,7.84
301113.SZ,雅艺科技,1.501,549.5,4706,33,301113,25.02
301586.SZ,佳力奇,1.142,549.5,4705,33,301586,46.05
